PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinDeck,CabinNum,CabinSide
5466_05,Europa,False,TRAPPIST-1e,46.0,False,0.0,4524.0,,243.0,7730.0,0,B,185,P
5468_01,Europa,True,TRAPPIST-1e,32.0,,0.0,0.0,0.0,0.0,0.0,1,B,208,S
5469_01,Europa,True,55 Cancri e,31.0,False,,0.0,0.0,0.0,0.0,1,A,50,P
5470_01,Earth,True,TRAPPIST-1e,20.0,False,,0.0,0.0,0.0,0.0,0,G,878,P
5471_01,Earth,False,TRAPPIST-1e,57.0,False,685.0,,0.0,0.0,,0,G,877,S
5472_01,Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,559.0,11.0,0.0,1,F,1047,S
5474_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,1,,,
5475_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,1.0,,0.0,0,F,1134,P
5476_01,Earth,False,TRAPPIST-1e,49.0,False,1020.0,0.0,2.0,2.0,0.0,1,G,879,S
5477_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,150.0,166.0,570.0,0.0,1,G,880,S
5479_01,Earth,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,G,881,S
5480_01,Europa,False,TRAPPIST-1e,37.0,False,31.0,9307.0,0.0,904.0,11213.0,0,,,
5483_01,Earth,False,PSO J318.5-22,17.0,False,2.0,0.0,0.0,0.0,681.0,0,F,1135,P
5484_01,Mars,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1050,S
5485_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,9.0,82.0,14.0,704.0,0,G,880,P
5487_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1136,P
5488_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,B,186,P
5488_02,Europa,False,TRAPPIST-1e,15.0,False,0.0,22.0,6805.0,0.0,531.0,1,B,186,P
5488_04,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,1,B,186,P
5489_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0,G,881,P
5490_01,Mars,False,TRAPPIST-1e,26.0,False,665.0,76.0,,1478.0,0.0,0,F,1137,P
5491_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,499.0,285.0,103.0,0,G,882,S
5496_01,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,G,882,P
5497_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,B,210,S
5499_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,G,884,S
5501_01,Earth,False,TRAPPIST-1e,35.0,False,702.0,104.0,5.0,76.0,0.0,1,G,885,S
5504_01,Earth,False,TRAPPIST-1e,22.0,False,142.0,1307.0,0.0,0.0,0.0,0,F,1140,P
5506_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,D,166,S
5507_01,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,E,356,S
5508_01,Earth,False,TRAPPIST-1e,50.0,False,0.0,358.0,0.0,620.0,4.0,0,,,
5509_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,800.0,0.0,0.0,1,F,1055,S
5510_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,887,S
5511_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,G,884,P
5511_02,Earth,False,PSO J318.5-22,25.0,False,39.0,,169.0,20.0,1403.0,0,E,346,P
5512_01,Europa,False,55 Cancri e,31.0,False,0.0,225.0,0.0,301.0,4090.0,0,A,67,S
5512_02,Europa,False,55 Cancri e,,False,0.0,8162.0,1044.0,699.0,46.0,1,B,211,S
5514_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,G,889,S
5514_03,Earth,False,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,814.0,107.0,1,G,889,S
5517_01,Mars,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0,E,357,S
5520_01,Earth,False,TRAPPIST-1e,56.0,False,0.0,4.0,778.0,0.0,0.0,1,G,890,S
5521_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,676.0,124.0,0,F,1058,S
5522_01,Earth,False,55 Cancri e,42.0,False,31.0,0.0,0.0,635.0,0.0,1,E,358,S
5522_02,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,703.0,0.0,1,F,1059,S
5522_03,Earth,False,TRAPPIST-1e,27.0,False,508.0,585.0,9.0,,0.0,1,F,1059,S
5523_01,Earth,False,PSO J318.5-22,29.0,False,0.0,0.0,20.0,0.0,402.0,0,G,885,P
5524_01,Earth,False,55 Cancri e,36.0,False,85.0,0.0,545.0,15.0,0.0,1,F,1060,S
5526_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,145.0,,0,F,1061,S
5526_02,Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,1,G,891,S
5527_01,Earth,False,TRAPPIST-1e,19.0,False,1.0,1.0,,0.0,1755.0,0,G,886,P
5527_02,Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0,G,886,P
5527_03,Earth,True,TRAPPIST-1e,49.0,False,,0.0,0.0,0.0,0.0,0,G,886,P
5527_04,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,886,P
5528_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,288.0,35.0,0.0,435.0,0,F,1143,P
5529_01,Europa,False,55 Cancri e,39.0,False,5645.0,132.0,0.0,1.0,1814.0,0,C,174,P
5530_01,Mars,False,TRAPPIST-1e,37.0,False,10.0,20.0,868.0,115.0,0.0,0,E,347,P
5530_02,Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1144,P
5531_01,Mars,False,PSO J318.5-22,43.0,False,817.0,0.0,617.0,0.0,0.0,0,F,1145,P
5531_02,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1145,P
5535_01,Earth,False,TRAPPIST-1e,20.0,,41.0,222.0,0.0,43.0,601.0,1,G,893,S
5535_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,893,S
5535_03,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,G,893,S
5536_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1062,S
5537_01,Mars,False,TRAPPIST-1e,50.0,,690.0,0.0,30.0,762.0,428.0,0,F,1063,S
5538_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1146,P
5538_02,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1146,P
5539_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1583.0,0.0,232.0,8040.0,0,B,187,P
5541_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,,1,F,1147,P
5543_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,C,175,P
5544_01,Mars,False,TRAPPIST-1e,,True,1565.0,0.0,0.0,0.0,145.0,0,F,1149,P
5545_02,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,G,894,S
5545_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,894,S
5546_01,Europa,False,55 Cancri e,28.0,False,550.0,5203.0,0.0,2244.0,1624.0,0,D,176,P
5550_01,Earth,False,TRAPPIST-1e,33.0,False,127.0,745.0,9.0,0.0,0.0,1,G,895,S
5551_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,G,888,P
5552_01,Mars,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0,F,1150,P
5552_02,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1150,P
5552_03,Mars,False,TRAPPIST-1e,60.0,False,51.0,10.0,754.0,1412.0,137.0,0,F,1150,P
5555_01,,False,,43.0,,1.0,0.0,213.0,7.0,701.0,1,G,896,S
5556_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1.0,667.0,897.0,43.0,0,E,361,S
5557_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,G,890,P
5559_01,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,G,897,S
5560_01,Mars,False,TRAPPIST-1e,57.0,False,1696.0,0.0,1006.0,0.0,27.0,0,D,168,S
5561_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,A,51,P
5561_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,175.0,0.0,214.0,7461.0,0,A,51,P
5561_03,Europa,False,TRAPPIST-1e,42.0,False,0.0,890.0,2929.0,352.0,4898.0,0,A,51,P
5561_04,Europa,False,TRAPPIST-1e,43.0,False,7.0,494.0,2473.0,443.0,71.0,0,A,51,P
5563_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,C,176,P
5566_01,Europa,False,55 Cancri e,72.0,False,2445.0,3023.0,0.0,704.0,20.0,0,E,349,P
5568_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,3991.0,298.0,289.0,2740.0,0,B,188,P
5568_02,Europa,True,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,1,B,188,P
5569_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0,G,891,P
5571_01,Earth,False,55 Cancri e,26.0,False,0.0,406.0,0.0,0.0,503.0,1,G,900,S
5572_01,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1153,P
5573_01,Earth,False,55 Cancri e,18.0,False,749.0,0.0,74.0,0.0,0.0,0,F,1154,P
5574_01,Earth,False,55 Cancri e,14.0,False,714.0,237.0,0.0,587.0,1.0,0,F,1155,P
5575_01,Mars,False,TRAPPIST-1e,44.0,False,583.0,0.0,222.0,0.0,1560.0,0,F,1156,P
5575_02,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1156,P
5578_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,G,892,P
5580_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,1,G,902,S
5581_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,,1,B,212,S
5582_01,Earth,False,TRAPPIST-1e,35.0,,753.0,335.0,1.0,348.0,0.0,0,G,893,P
5583_01,Europa,False,TRAPPIST-1e,52.0,False,5.0,3514.0,31.0,601.0,13.0,1,D,170,S
5585_02,Earth,False,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,1,F,1158,P
5587_01,Earth,False,55 Cancri e,22.0,False,654.0,2.0,83.0,0.0,0.0,0,F,1159,P
5589_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,786.0,0.0,11.0,83.0,1,F,1160,P
5591_01,Earth,False,55 Cancri e,14.0,False,590.0,9.0,0.0,0.0,192.0,0,E,363,S
5592_01,Mars,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1161,P
5595_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,1.0,0.0,870.0,0.0,0,F,1067,S
5596_01,Europa,False,TRAPPIST-1e,65.0,False,0.0,722.0,302.0,103.0,2659.0,0,D,179,P
5598_01,Earth,False,,19.0,False,0.0,0.0,500.0,2.0,208.0,1,G,903,S
5599_01,Europa,False,55 Cancri e,36.0,,380.0,686.0,0.0,295.0,1247.0,0,E,364,S
5601_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,G,904,S
5601_02,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,1,G,904,S
5601_03,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,,,
5601_04,Earth,False,TRAPPIST-1e,21.0,False,958.0,1668.0,82.0,0.0,78.0,1,F,1069,S
5601_05,Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,G,904,S
5602_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,B,190,P
5602_02,Europa,False,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,1,B,190,P
5603_01,,False,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,0,E,365,S
5606_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,B,213,S
5608_01,Earth,False,TRAPPIST-1e,14.0,False,30.0,757.0,115.0,0.0,0.0,1,F,1164,P
5610_01,Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,1,B,214,S
5610_02,Europa,False,55 Cancri e,54.0,True,0.0,7996.0,0.0,4549.0,10206.0,0,B,214,S
5611_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,D,171,S
5611_02,Europa,False,TRAPPIST-1e,46.0,False,0.0,3477.0,0.0,1.0,5543.0,0,D,171,S
5614_01,Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,G,906,S
5616_01,Earth,False,PSO J318.5-22,25.0,False,458.0,240.0,0.0,239.0,0.0,1,F,1073,S
5619_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,G,908,S
5622_01,Earth,False,TRAPPIST-1e,68.0,False,0.0,0.0,970.0,0.0,0.0,1,F,1076,S
5623_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,G,898,P
5625_02,Mars,,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,0,E,352,P
5625_03,Mars,False,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,0,E,352,P
5625_04,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,E,352,P
5625_05,Mars,False,TRAPPIST-1e,22.0,False,804.0,0.0,378.0,0.0,0.0,0,E,352,P
5626_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,1,G,911,S
5627_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,G,899,P
5628_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0,G,900,P
5629_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,,0.0,0.0,0.0,1,G,901,P
5631_01,Earth,False,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,0,F,1166,P
5637_01,Earth,False,TRAPPIST-1e,43.0,False,1.0,8.0,0.0,0.0,715.0,0,F,1168,P
5639_01,Earth,False,TRAPPIST-1e,22.0,False,19.0,9.0,0.0,0.0,594.0,1,G,913,S
5640_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,E,368,S
5642_01,Europa,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,1,B,216,S
5643_01,Mars,False,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,1,F,1077,S
5643_03,Mars,False,TRAPPIST-1e,15.0,False,643.0,0.0,45.0,0.0,10.0,0,F,1077,S
5644_01,Mars,False,TRAPPIST-1e,28.0,False,1909.0,0.0,0.0,0.0,6.0,0,F,1169,P
5645_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,117.0,2134.0,0.0,0.0,1,F,1078,S
5646_01,Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1079,S
5647_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,,0.0,0.0,,1,C,178,P
5647_03,Europa,False,TRAPPIST-1e,48.0,False,0.0,,0.0,2851.0,1478.0,0,C,178,P
5648_01,Europa,False,55 Cancri e,27.0,False,332.0,918.0,0.0,5.0,4817.0,0,C,179,P
5648_02,Europa,False,55 Cancri e,50.0,False,0.0,103.0,0.0,240.0,8221.0,0,C,179,P
5650_01,Earth,False,TRAPPIST-1e,24.0,False,56.0,22.0,285.0,1453.0,0.0,0,G,902,P
5651_01,Earth,False,PSO J318.5-22,26.0,False,807.0,0.0,0.0,0.0,40.0,1,G,915,S
5652_01,Earth,False,TRAPPIST-1e,24.0,False,215.0,0.0,0.0,0.0,350.0,0,F,1171,P
5653_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0,G,903,P
5655_01,Earth,False,PSO J318.5-22,42.0,False,1188.0,39.0,3.0,3.0,0.0,0,F,1172,P
5659_01,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,880.0,0,F,1175,P
5661_01,Earth,False,PSO J318.5-22,43.0,False,635.0,53.0,0.0,3.0,0.0,1,E,355,P
5661_02,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,G,905,P
5662_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,G,916,S
5662_02,Earth,False,TRAPPIST-1e,31.0,False,13.0,0.0,0.0,679.0,0.0,0,F,1080,S
5663_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,1513.0,5.0,63.0,144.0,1,A,71,S
5667_01,Earth,False,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,0,G,906,P
5671_01,Earth,False,TRAPPIST-1e,13.0,False,56.0,1706.0,15.0,0.0,23.0,0,G,907,P
5673_01,Earth,False,TRAPPIST-1e,29.0,False,286.0,545.0,,0.0,0.0,1,F,1083,S
5674_01,Europa,False,TRAPPIST-1e,22.0,False,0.0,11594.0,0.0,10247.0,1.0,0,B,217,S
5677_01,Mars,False,TRAPPIST-1e,22.0,False,1035.0,0.0,264.0,0.0,0.0,0,E,357,P
5679_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1,G,920,S
5679_02,Earth,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,G,920,S
5679_03,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,920,S
5680_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1609.0,0.0,0.0,1,E,359,P
5681_01,Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,1,G,921,S
5684_01,,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,B,218,S
5684_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,1,B,218,S
5684_03,Europa,False,55 Cancri e,38.0,False,0.0,1198.0,48.0,278.0,1244.0,0,B,218,S
5684_04,Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,1,B,218,S
5685_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0,G,910,P
5686_01,Mars,False,55 Cancri e,44.0,False,2267.0,0.0,107.0,0.0,0.0,0,,,
5686_02,Mars,False,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,0,D,180,P
5687_01,Earth,False,TRAPPIST-1e,15.0,False,348.0,1627.0,0.0,0.0,0.0,0,F,1179,P
5688_01,Earth,False,TRAPPIST-1e,20.0,False,12.0,177.0,1110.0,0.0,0.0,1,F,1084,S
5689_01,Earth,False,TRAPPIST-1e,34.0,False,233.0,0.0,0.0,1054.0,156.0,0,F,1180,P
5692_01,Mars,False,TRAPPIST-1e,23.0,False,821.0,0.0,863.0,664.0,0.0,0,E,360,P
5693_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2332.0,84.0,0.0,1,F,1087,S
5695_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,G,922,S
5696_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,1,G,911,P
5698_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,0,F,1088,S
5698_02,Earth,False,TRAPPIST-1e,26.0,False,178.0,0.0,3.0,0.0,704.0,1,G,923,S
5700_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,G,924,S
5701_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,1,D,173,S
5702_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,G,912,P
5704_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,,0.0,0.0,1,G,913,P
5705_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,G,925,S
5706_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,1,F,1090,S
5706_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,,1,G,926,S
5707_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,1,F,1091,S
5709_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,1,C,215,S
5710_01,Earth,False,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,1,F,1092,S
5711_01,Earth,False,TRAPPIST-1e,19.0,False,,0.0,0.0,692.0,164.0,0,F,1183,P
5713_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,1,G,915,P
5714_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0,G,916,P
5714_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,G,916,P
5714_03,Earth,False,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,1,G,916,P
5714_04,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,G,916,P
5717_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,1,G,917,P
5718_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,927,S
5719_01,Earth,False,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,1,G,918,P
5719_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0,G,918,P
5721_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,B,219,S
5721_02,Europa,False,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,0,B,219,S
5722_01,Earth,False,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,0,G,928,S
5723_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,E,372,S
5725_01,Earth,False,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,1,F,1094,S
5726_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,,0.0,0.0,1,B,192,P
5727_01,Earth,False,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,0,G,920,P
5728_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,0,F,1185,P
5729_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1186,P
5730_01,Earth,False,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,0,F,1187,P
5732_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,0,G,921,P
5733_01,Earth,False,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,1,G,922,P
5733_02,Earth,False,,28.0,False,0.0,0.0,0.0,1191.0,109.0,0,F,1188,P
5735_01,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,1,E,362,P
5736_01,Earth,,TRAPPIST-1e,23.0,False,1.0,,1.0,0.0,618.0,0,F,1189,P
5737_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,1,C,216,S
5738_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,G,929,S
5739_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,930,S
5740_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,0,A,52,P
5740_02,Europa,False,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,0,A,52,P
5744_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,1,G,931,S
5746_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,,0.0,5381.0,139.0,0,G,932,S
5748_01,Europa,False,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,0,A,53,P
5750_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,0,E,363,P
5755_01,Earth,False,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,1,G,933,S
5756_01,Earth,False,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,0,F,1194,P
5756_02,Earth,False,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,0,F,1194,P
5756_03,Earth,False,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,0,F,1194,P
5756_06,Earth,False,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,0,F,1194,P
5756_07,Earth,False,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,0,,,
5756_08,Earth,False,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,0,F,1194,P
5757_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,0,F,1195,P
5758_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,G,934,S
5761_01,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,1,B,220,S
5763_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,0,F,1099,S
5763_02,Earth,False,TRAPPIST-1e,24.0,False,,0.0,0.0,838.0,193.0,0,F,1099,S
5764_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,1,F,1100,S
5765_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,0,C,181,P
5768_01,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,B,193,P
5769_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,B,194,P
5769_02,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,B,194,P
5771_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,,1,G,937,S
